mem_used,mem_specs,date
1.0,16777216.0,2023-07-25 06:18:06.466
1.0,16777216.0,2023-07-25 06:23:06.466
0.9800731549093258,16777216.0,2023-07-25 06:28:06.466
0.8481905606445677,16777216.0,2023-07-25 06:33:06.466
0.7316391409583748,16777216.0,2023-07-25 06:38:06.466
0.76103836165389,16777216.0,2023-07-25 06:43:06.466
0.87299004543405,16777216.0,2023-07-25 06:48:06.466
0.7954136487392932,16777216.0,2023-07-25 06:53:06.466
0.7786293971447986,16777216.0,2023-07-25 06:58:06.466
0.8939616137041568,16777216.0,2023-07-25 07:03:06.466
0.8115785738705671,16777216.0,2023-07-25 07:08:06.466
1.0,16777216.0,2023-07-25 07:13:06.466
0.7784636378827298,16777216.0,2023-07-25 07:18:06.466
0.9349690007237083,16777216.0,2023-07-25 07:23:06.466
0.8371801955883974,16777216.0,2023-07-25 07:28:06.466
0.9168286134664583,16777216.0,2023-07-25 07:33:06.466
0.726720620875265,16777216.0,2023-07-25 07:38:06.466
0.8109094417598766,16777216.0,2023-07-25 07:43:06.466
0.5750410427325612,16777216.0,2023-07-25 07:48:06.466
0.5087413682807207,16777216.0,2023-07-25 07:53:06.466
0.5380049214421817,16777216.0,2023-07-25 07:58:06.466
0.36757954033572554,16777216.0,2023-07-25 08:03:06.466
0.5006348466336895,16777216.0,2023-07-25 08:08:06.466
0.7771371822818267,16777216.0,2023-07-25 08:13:06.466
0.47401853817707906,16777216.0,2023-07-25 08:18:06.466
0.5065399496626624,16777216.0,2023-07-25 08:23:06.466
0.5320439559154364,16777216.0,2023-07-25 08:28:06.466
0.6519267857015622,16777216.0,2023-07-25 08:33:06.466
0.42714645665563716,16777216.0,2023-07-25 08:38:06.466
0.7420184785362124,16777216.0,2023-07-25 08:43:06.466
0.5933786373942513,16777216.0,2023-07-25 08:48:06.466
0.36553175954853295,16777216.0,2023-07-25 08:53:06.466
0.903474604971242,16777216.0,2023-07-25 08:58:06.466
0.41695609683406865,16777216.0,2023-07-25 09:03:06.466
0.5607290582995629,16777216.0,2023-07-25 09:08:06.466
0.6810840338586723,16777216.0,2023-07-25 09:13:06.466
0.41545823616781186,16777216.0,2023-07-25 09:18:06.466
0.634987235303325,16777216.0,2023-07-25 09:23:06.466
0.4274172544927216,16777216.0,2023-07-25 09:28:06.466
0.5523890297668885,16777216.0,2023-07-25 09:33:06.466
0.7129259233849281,16777216.0,2023-07-25 09:38:06.466
0.7475737484983266,16777216.0,2023-07-25 09:43:06.466
0.5169137303130364,16777216.0,2023-07-25 09:48:06.466
0.44781610906070357,16777216.0,2023-07-25 09:53:06.466
0.5340531419083484,16777216.0,2023-07-25 09:58:06.466
0.7132645657304663,16777216.0,2023-07-25 10:03:06.466
0.6599389658335221,16777216.0,2023-07-25 10:08:06.466
0.5249585002224977,16777216.0,2023-07-25 10:13:06.466
0.38204113193140465,16777216.0,2023-07-25 10:18:06.466
0.6236790012281811,16777216.0,2023-07-25 10:23:06.466
0.5905110324898712,16777216.0,2023-07-25 10:28:06.466
0.5248110319499072,16777216.0,2023-07-25 10:33:06.466
0.4605651652157221,16777216.0,2023-07-25 10:38:06.466
0.4629311344684477,16777216.0,2023-07-25 10:43:06.466
0.47478272737661337,16777216.0,2023-07-25 10:48:06.466
0.4775300734411504,16777216.0,2023-07-25 10:53:06.466
0.5388639224640841,16777216.0,2023-07-25 10:58:06.466
0.4760647213326155,16777216.0,2023-07-25 11:03:06.466
0.7016035068560809,16777216.0,2023-07-25 11:08:06.466
0.8057311056113226,16777216.0,2023-07-25 11:13:06.466
0.5643070706582493,16777216.0,2023-07-25 11:18:06.466
0.4400129446992662,16777216.0,2023-07-25 11:23:06.466
0.38048250933127015,16777216.0,2023-07-25 11:28:06.466
0.7066438133000505,16777216.0,2023-07-25 11:33:06.466
0.5116992032902921,16777216.0,2023-07-25 11:38:06.466
0.4016046728525662,16777216.0,2023-07-25 11:43:06.466
0.6426036493975067,16777216.0,2023-07-25 11:48:06.466
0.5549934454738373,16777216.0,2023-07-25 11:53:06.466
0.7595643312510723,16777216.0,2023-07-25 11:58:06.466
0.6079890459628862,16777216.0,2023-07-25 12:03:06.466
0.8654479434888571,16777216.0,2023-07-25 12:08:06.466
0.6848878657318115,16777216.0,2023-07-25 12:13:06.466
0.5500389907120182,16777216.0,2023-07-25 12:18:06.466
0.3919709707393479,16777216.0,2023-07-25 12:23:06.466
0.5439242022314053,16777216.0,2023-07-25 12:28:06.466
0.6450326992958152,16777216.0,2023-07-25 12:33:06.466
0.48087716089936083,16777216.0,2023-07-25 12:38:06.466
0.5241884325695427,16777216.0,2023-07-25 12:43:06.466
0.6444990321936304,16777216.0,2023-07-25 12:48:06.466
0.46145766586974146,16777216.0,2023-07-25 12:53:06.466
0.6721354042159409,16777216.0,2023-07-25 12:58:06.466
0.5362475221292988,16777216.0,2023-07-25 13:03:06.466
0.6342509344194264,16777216.0,2023-07-25 13:08:06.466
0.6475929551237541,16777216.0,2023-07-25 13:13:06.466
0.46996912781007255,16777216.0,2023-07-25 13:18:06.466
0.41914952214042844,16777216.0,2023-07-25 13:23:06.466
0.48539135238488057,16777216.0,2023-07-25 13:28:06.466
0.3793888730609649,16777216.0,2023-07-25 13:33:06.466
0.7453234613658589,16777216.0,2023-07-25 13:38:06.466
0.34433647736198,16777216.0,2023-07-25 13:43:06.466
0.6170828603428042,16777216.0,2023-07-25 13:48:06.466
0.4673139204596202,16777216.0,2023-07-25 13:53:06.466
0.37813949522076495,16777216.0,2023-07-25 13:58:06.466
0.6477912993740016,16777216.0,2023-07-25 14:03:06.466
0.475061379502304,16777216.0,2023-07-25 14:08:06.466
0.7748908809625107,16777216.0,2023-07-25 14:13:06.466
0.6538323370100653,16777216.0,2023-07-25 14:18:06.466
0.5798537031591657,16777216.0,2023-07-25 14:23:06.466
0.5405465069549411,16777216.0,2023-07-25 14:28:06.466
0.5557814636104191,16777216.0,2023-07-25 14:33:06.466
0.4148759487481698,16777216.0,2023-07-25 14:38:06.466
0.3289672078529086,16777216.0,2023-07-25 14:43:06.466
0.45471465993367743,16777216.0,2023-07-25 14:48:06.466
0.5950278954723744,16777216.0,2023-07-25 14:53:06.466
0.4368471052597084,16777216.0,2023-07-25 14:58:06.466
0.5313705161758675,16777216.0,2023-07-25 15:03:06.466
0.38223609665470565,16777216.0,2023-07-25 15:08:06.466
0.7182568459388727,16777216.0,2023-07-25 15:13:06.466
0.7611335347594619,16777216.0,2023-07-25 15:18:06.466
0.4174558158778816,16777216.0,2023-07-25 15:23:06.466
0.34538122515330294,16777216.0,2023-07-25 15:28:06.466
0.5734094418268199,16777216.0,2023-07-25 15:33:06.466
0.43451809601968105,16777216.0,2023-07-25 15:38:06.466
0.763287776929937,16777216.0,2023-07-25 15:43:06.466
0.5788689926185476,16777216.0,2023-07-25 15:48:06.466
0.6629735143093044,16777216.0,2023-07-25 15:53:06.466
0.45588070333628555,16777216.0,2023-07-25 15:58:06.466
0.5713088483915609,16777216.0,2023-07-25 16:03:06.466
0.8154139452617973,16777216.0,2023-07-25 16:08:06.466
0.6583303351728088,16777216.0,2023-07-25 16:13:06.466
0.811362809552421,16777216.0,2023-07-25 16:18:06.466
0.305473803533539,16777216.0,2023-07-25 16:23:06.466
0.4426248342725929,16777216.0,2023-07-25 16:28:06.466
0.30785360167675224,16777216.0,2023-07-25 16:33:06.466
0.6125517156874329,16777216.0,2023-07-25 16:38:06.466
0.4030814194316791,16777216.0,2023-07-25 16:43:06.466
0.4697636177513628,16777216.0,2023-07-25 16:48:06.466
0.5041068489062026,16777216.0,2023-07-25 16:53:06.466
0.5041877970594888,16777216.0,2023-07-25 16:58:06.466
0.39399058912488877,16777216.0,2023-07-25 17:03:06.466
0.6250159745117098,16777216.0,2023-07-25 17:08:06.466
0.6213797460634685,16777216.0,2023-07-25 17:13:06.466
0.6292318128592116,16777216.0,2023-07-25 17:18:06.466
0.689186037510289,16777216.0,2023-07-25 17:23:06.466
0.6092605201177156,16777216.0,2023-07-25 17:28:06.466
0.5375960661862428,16777216.0,2023-07-25 17:33:06.466
0.5603551158113405,16777216.0,2023-07-25 17:38:06.466
0.6970780709638977,16777216.0,2023-07-25 17:43:06.466
0.6835280625953836,16777216.0,2023-07-25 17:48:06.466
0.4905016447320815,16777216.0,2023-07-25 17:53:06.466
0.6173015431965351,16777216.0,2023-07-25 17:58:06.466
0.5850550315818659,16777216.0,2023-07-25 18:03:06.466
0.5630553423494662,16777216.0,2023-07-25 18:08:06.466
0.5395006623740046,16777216.0,2023-07-25 18:13:06.466
0.5751249842197852,16777216.0,2023-07-25 18:18:06.466
0.4682641952938353,16777216.0,2023-07-25 18:23:06.466
0.5544217634066109,16777216.0,2023-07-25 18:28:06.466
0.5575541738088421,16777216.0,2023-07-25 18:33:06.466
0.5698404496361293,16777216.0,2023-07-25 18:38:06.466
0.4614642918366597,16777216.0,2023-07-25 18:43:06.466
0.7086992541588539,16777216.0,2023-07-25 18:48:06.466
0.40496583364179356,16777216.0,2023-07-25 18:53:06.466
0.49251040065176294,16777216.0,2023-07-25 18:58:06.466
0.43036420194762004,16777216.0,2023-07-25 19:03:06.466
0.5022656318855286,16777216.0,2023-07-25 19:08:06.466
0.5661086889152787,16777216.0,2023-07-25 19:13:06.466
0.8621105862091214,16777216.0,2023-07-25 19:18:06.466
0.23778462962267785,16777216.0,2023-07-25 19:23:06.466
0.5523351761348942,16777216.0,2023-07-25 19:28:06.466
0.37478547890532987,16777216.0,2023-07-25 19:33:06.466
0.5326255754215447,16777216.0,2023-07-25 19:38:06.466
0.37592208032770447,16777216.0,2023-07-25 19:43:06.466
0.4995256112162563,16777216.0,2023-07-25 19:48:06.466
0.5679732712820588,16777216.0,2023-07-25 19:53:06.466
0.5087641958467226,16777216.0,2023-07-25 19:58:06.466
0.7018132783655078,16777216.0,2023-07-25 20:03:06.466
0.617973755278371,16777216.0,2023-07-25 20:08:06.466
0.7683154722113991,16777216.0,2023-07-25 20:13:06.466
0.5007480551098145,16777216.0,2023-07-25 20:18:06.466
0.36842476595851614,16777216.0,2023-07-25 20:23:06.466
0.4445672302066738,16777216.0,2023-07-25 20:28:06.466
0.34424125754256774,16777216.0,2023-07-25 20:33:06.466
0.8262752488235307,16777216.0,2023-07-25 20:38:06.466
0.572413560891757,16777216.0,2023-07-25 20:43:06.466
0.5361352622971823,16777216.0,2023-07-25 20:48:06.466
0.8717682217291259,16777216.0,2023-07-25 20:53:06.466
0.5410054663442051,16777216.0,2023-07-25 20:58:06.466
0.6629228918230587,16777216.0,2023-07-25 21:03:06.466
0.5912057790693367,16777216.0,2023-07-25 21:08:06.466
0.5944183978062272,16777216.0,2023-07-25 21:13:06.466
0.5338706464042795,16777216.0,2023-07-25 21:18:06.466
0.8548055646346259,16777216.0,2023-07-25 21:23:06.466
0.35318872788381156,16777216.0,2023-07-25 21:28:06.466
0.3289768340367592,16777216.0,2023-07-25 21:33:06.466
0.34289305232637,16777216.0,2023-07-25 21:38:06.466
0.5254682344816388,16777216.0,2023-07-25 21:43:06.466
0.5679629796595638,16777216.0,2023-07-25 21:48:06.466
0.5272762454242161,16777216.0,2023-07-25 21:53:06.466
0.7169142126736104,16777216.0,2023-07-25 21:58:06.466
0.5077265199001106,16777216.0,2023-07-25 22:03:06.466
0.3826951987773567,16777216.0,2023-07-25 22:08:06.466
0.6979072386791552,16777216.0,2023-07-25 22:13:06.466
0.6148639951261049,16777216.0,2023-07-25 22:18:06.466
0.5129495647992914,16777216.0,2023-07-25 22:23:06.466
0.9040878240144098,16777216.0,2023-07-25 22:28:06.466
0.5847903033946926,16777216.0,2023-07-25 22:33:06.466
0.47388042348825593,16777216.0,2023-07-25 22:38:06.466
0.5937711528123879,16777216.0,2023-07-25 22:43:06.466
0.7038444224127036,16777216.0,2023-07-25 22:48:06.466
0.5749467127942939,16777216.0,2023-07-25 22:53:06.466
0.8233397344750577,16777216.0,2023-07-25 22:58:06.466
0.7543187085953623,16777216.0,2023-07-25 23:03:06.466
0.4519141728895736,16777216.0,2023-07-25 23:08:06.466
0.6462027746681285,16777216.0,2023-07-25 23:13:06.466
0.44054936992196203,16777216.0,2023-07-25 23:18:06.466
0.3189372991770262,16777216.0,2023-07-25 23:23:06.466
0.3606156235747315,16777216.0,2023-07-25 23:28:06.466
0.5521912245332424,16777216.0,2023-07-25 23:33:06.466
0.3240081358066723,16777216.0,2023-07-25 23:38:06.466
0.905071289262693,16777216.0,2023-07-25 23:43:06.466
0.4168327722667915,16777216.0,2023-07-25 23:48:06.466
0.8465524221887409,16777216.0,2023-07-25 23:53:06.466
0.9241528268855417,16777216.0,2023-07-25 23:58:06.466
0.943456805865398,16777216.0,2023-07-26 00:03:06.489
0.9365850914837164,16777216.0,2023-07-26 00:08:06.489
1.0,16777216.0,2023-07-26 00:13:06.489
0.9586361997960978,16777216.0,2023-07-26 00:18:06.489
0.5131349858184124,16777216.0,2023-07-26 00:23:06.489
0.6798346513656068,16777216.0,2023-07-26 00:28:06.489
0.8229799872410637,16777216.0,2023-07-26 00:33:06.489
0.6274656922611761,16777216.0,2023-07-26 00:38:06.489
0.6045767329363304,16777216.0,2023-07-26 00:43:06.489
0.6740909820195258,16777216.0,2023-07-26 00:48:06.489
0.8866671522212136,16777216.0,2023-07-26 00:53:06.489
0.6616851005703479,16777216.0,2023-07-26 00:58:06.489
0.9929157996127623,16777216.0,2023-07-26 01:03:06.489
0.6967955949643571,16777216.0,2023-07-26 01:08:06.489
0.8211493648767465,16777216.0,2023-07-26 01:13:06.489
0.7982657794071829,16777216.0,2023-07-26 01:18:06.489
0.7126738115131378,16777216.0,2023-07-26 01:23:06.489
0.7068101821254241,16777216.0,2023-07-26 01:28:06.489
0.9209230444405365,16777216.0,2023-07-26 01:33:06.489
0.6344616636720563,16777216.0,2023-07-26 01:38:06.489
0.8188567790263974,16777216.0,2023-07-26 01:43:06.489
0.7611301561950559,16777216.0,2023-07-26 01:48:06.489
0.9257638119113207,16777216.0,2023-07-26 01:53:06.489
0.7085606369961113,16777216.0,2023-07-26 01:58:06.489
0.7151947014490098,16777216.0,2023-07-26 02:03:06.489
0.8591971313902211,16777216.0,2023-07-26 02:08:06.489
0.5318188407762781,16777216.0,2023-07-26 02:13:06.489
0.6697728450473768,16777216.0,2023-07-26 02:18:06.489
0.8830288308331465,16777216.0,2023-07-26 02:23:06.489
0.7124613014550137,16777216.0,2023-07-26 02:28:06.489
0.8917917753943843,16777216.0,2023-07-26 02:33:06.489
0.8060285760390782,16777216.0,2023-07-26 02:38:06.489
0.8685135035669083,16777216.0,2023-07-26 02:43:06.489
0.6720431101345009,16777216.0,2023-07-26 02:48:06.489
0.6584960885710549,16777216.0,2023-07-26 02:53:06.489
0.9807826076320636,16777216.0,2023-07-26 02:58:06.489
1.0,16777216.0,2023-07-26 03:03:06.489
0.7097025788691378,16777216.0,2023-07-26 03:08:06.489
1.0,16777216.0,2023-07-26 03:13:06.489
1.0,16777216.0,2023-07-26 03:18:06.489
0.963829887350918,16777216.0,2023-07-26 03:23:06.489
0.7069445265183043,16777216.0,2023-07-26 03:28:06.489
0.9018029804951978,16777216.0,2023-07-26 03:33:06.489
0.8974274115710401,16777216.0,2023-07-26 03:38:06.489
0.7494653581857192,16777216.0,2023-07-26 03:43:06.489
0.9922288990186506,16777216.0,2023-07-26 03:48:06.489
0.8575492779816496,16777216.0,2023-07-26 03:53:06.489
0.8073859715978629,16777216.0,2023-07-26 03:58:06.489
0.7617112210559976,16777216.0,2023-07-26 04:03:06.489
0.7765843548112022,16777216.0,2023-07-26 04:08:06.489
0.8293587321605385,16777216.0,2023-07-26 04:13:06.489
1.0,16777216.0,2023-07-26 04:18:06.489
0.8711830826856095,16777216.0,2023-07-26 04:23:06.489
0.8586821441289174,16777216.0,2023-07-26 04:28:06.489
0.6034770373976445,16777216.0,2023-07-26 04:33:06.489
1.0,16777216.0,2023-07-26 04:38:06.489
0.9775432508034789,16777216.0,2023-07-26 04:43:06.489
0.6041773696632152,16777216.0,2023-07-26 04:48:06.489
0.9333667504122901,16777216.0,2023-07-26 04:53:06.489
1.0,16777216.0,2023-07-26 04:58:06.489
0.8128419882340193,16777216.0,2023-07-26 05:03:06.489
0.48669108964756125,16777216.0,2023-07-26 05:08:06.489
0.8346855196644783,16777216.0,2023-07-26 05:13:06.489
1.0,16777216.0,2023-07-26 05:18:06.489
0.6453192145100689,16777216.0,2023-07-26 05:23:06.489
0.9517888296290421,16777216.0,2023-07-26 05:28:06.489
0.9293255262836564,16777216.0,2023-07-26 05:33:06.489
0.7975136443920982,16777216.0,2023-07-26 05:38:06.489
0.8473116812642372,16777216.0,2023-07-26 05:43:06.489
1.0,16777216.0,2023-07-26 05:48:06.489
0.9164199294071483,16777216.0,2023-07-26 05:53:06.489
0.9386636452501452,16777216.0,2023-07-26 05:58:06.489
0.7433336378047473,16777216.0,2023-07-26 06:03:06.489
0.679826770875175,16777216.0,2023-07-26 06:08:06.489
1.0,16777216.0,2023-07-26 06:13:06.489
0.5516815460408223,16777216.0,2023-07-26 06:18:06.489
0.49860371899487566,16777216.0,2023-07-26 06:23:06.489
0.7448085955624235,16777216.0,2023-07-26 06:28:06.489
0.71539319545017,16777216.0,2023-07-26 06:33:06.489
0.7775683536444193,16777216.0,2023-07-26 06:38:06.489
0.7626069903033185,16777216.0,2023-07-26 06:43:06.489
0.7306687055367511,16777216.0,2023-07-26 06:48:06.489
0.6248550807097727,16777216.0,2023-07-26 06:53:06.489
1.0,16777216.0,2023-07-26 06:58:06.489
0.8964054219638861,16777216.0,2023-07-26 07:03:06.489
1.0,16777216.0,2023-07-26 07:08:06.489
0.9917326852828604,16777216.0,2023-07-26 07:13:06.489
0.908455461806193,16777216.0,2023-07-26 07:18:06.489
0.8770106397762173,16777216.0,2023-07-26 07:23:06.489
0.8521239721082652,16777216.0,2023-07-26 07:28:06.489
0.9261121188177788,16777216.0,2023-07-26 07:33:06.489
0.777606625366537,16777216.0,2023-07-26 07:38:06.489
1.0,16777216.0,2023-07-26 07:43:06.489
0.9125344053817016,16777216.0,2023-07-26 07:48:06.489
0.750307603546415,16777216.0,2023-07-26 07:53:06.489
0.9732715587568546,16777216.0,2023-07-26 07:58:06.489
1.0,16777216.0,2023-07-26 08:03:06.489
0.6264476985961633,16777216.0,2023-07-26 08:08:06.489
0.7810304681220425,16777216.0,2023-07-26 08:13:06.489
0.8180392962318105,16777216.0,2023-07-26 08:18:06.489
0.5820843826302304,16777216.0,2023-07-26 08:23:06.489
0.4749207000872816,16777216.0,2023-07-26 08:28:06.489
0.9564252268726134,16777216.0,2023-07-26 08:33:06.489
0.7398850610561586,16777216.0,2023-07-26 08:38:06.489
0.8100892377116782,16777216.0,2023-07-26 08:43:06.489
0.8953486402804136,16777216.0,2023-07-26 08:48:06.489
0.6504213059349984,16777216.0,2023-07-26 08:53:06.489
0.7278164748653578,16777216.0,2023-07-26 08:58:06.489
0.7075076952338409,16777216.0,2023-07-26 09:03:06.489
1.0,16777216.0,2023-07-26 09:08:06.489
0.6120683256653231,16777216.0,2023-07-26 09:13:06.489
0.8618988785654718,16777216.0,2023-07-26 09:18:06.489
0.6023067024972129,16777216.0,2023-07-26 09:23:06.489
0.8384285566012001,16777216.0,2023-07-26 09:28:06.489
0.9324935849082673,16777216.0,2023-07-26 09:33:06.489
0.9852282760011143,16777216.0,2023-07-26 09:38:06.489
0.7575666259902323,16777216.0,2023-07-26 09:43:06.489
0.796087208067708,16777216.0,2023-07-26 09:48:06.489
0.7785636012232369,16777216.0,2023-07-26 09:53:06.489
0.9132475301405829,16777216.0,2023-07-26 09:58:06.489
0.6868929643225848,16777216.0,2023-07-26 10:03:06.489
0.5752667198108943,16777216.0,2023-07-26 10:08:06.489
0.5983053781660205,16777216.0,2023-07-26 10:13:06.489
0.779258001752156,16777216.0,2023-07-26 10:18:06.489
0.8390656125473094,16777216.0,2023-07-26 10:23:06.489
0.845628608780803,16777216.0,2023-07-26 10:28:06.489
0.6756076934477556,16777216.0,2023-07-26 10:33:06.489
0.5429541302121774,16777216.0,2023-07-26 10:38:06.489
0.8934725277076209,16777216.0,2023-07-26 10:43:06.489
0.6622122695554775,16777216.0,2023-07-26 10:48:06.489
0.647326604338445,16777216.0,2023-07-26 10:53:06.489
1.0,16777216.0,2023-07-26 10:58:06.489
0.9576275075197566,16777216.0,2023-07-26 11:03:06.489
0.9338120637984091,16777216.0,2023-07-26 11:08:06.489
0.7077821747166705,16777216.0,2023-07-26 11:13:06.489
0.6173965530319607,16777216.0,2023-07-26 11:18:06.489
0.6031757545475597,16777216.0,2023-07-26 11:23:06.489
1.0,16777216.0,2023-07-26 11:28:06.489
0.5930269794013635,16777216.0,2023-07-26 11:33:06.489
0.5446986519035838,16777216.0,2023-07-26 11:38:06.489
0.9774055610595149,16777216.0,2023-07-26 11:43:06.489
0.8107299856698471,16777216.0,2023-07-26 11:48:06.489
0.9301803903553861,16777216.0,2023-07-26 11:53:06.489
0.6852979443569523,16777216.0,2023-07-26 11:58:06.489
0.8868077794553041,16777216.0,2023-07-26 12:03:06.489
0.8408962801191884,16777216.0,2023-07-26 12:08:06.489
0.829729305444135,16777216.0,2023-07-26 12:13:06.489
0.9391261007524323,16777216.0,2023-07-26 12:18:06.489
0.9562667107799119,16777216.0,2023-07-26 12:23:06.489
0.8049345564029813,16777216.0,2023-07-26 12:28:06.489
0.5497627304408867,16777216.0,2023-07-26 12:33:06.489
0.7724997037716812,16777216.0,2023-07-26 12:38:06.489
0.7960018340271848,16777216.0,2023-07-26 12:43:06.489
0.8490883380444324,16777216.0,2023-07-26 12:48:06.489
0.8183839569736826,16777216.0,2023-07-26 12:53:06.489
0.6356004541368216,16777216.0,2023-07-26 12:58:06.489
0.5486575427898674,16777216.0,2023-07-26 13:03:06.489
0.9632245930256617,16777216.0,2023-07-26 13:08:06.489
0.7430717551558595,16777216.0,2023-07-26 13:13:06.489
0.8789145665742725,16777216.0,2023-07-26 13:18:06.489
0.8239694329322874,16777216.0,2023-07-26 13:23:06.489
0.9864329513517565,16777216.0,2023-07-26 13:28:06.489
0.5116224472104912,16777216.0,2023-07-26 13:33:06.489
0.9247414452288306,16777216.0,2023-07-26 13:38:06.489
0.9614660478554815,16777216.0,2023-07-26 13:43:06.489
1.0,16777216.0,2023-07-26 13:48:06.489
0.646451797523138,16777216.0,2023-07-26 13:53:06.489
1.0,16777216.0,2023-07-26 13:58:06.489
0.6771988946990335,16777216.0,2023-07-26 14:03:06.489
0.7920667788679474,16777216.0,2023-07-26 14:08:06.489
1.0,16777216.0,2023-07-26 14:13:06.489
0.6870880284391612,16777216.0,2023-07-26 14:18:06.489
0.6732635076731932,16777216.0,2023-07-26 14:23:06.489
0.5273993417004361,16777216.0,2023-07-26 14:28:06.489
0.5926620145868989,16777216.0,2023-07-26 14:33:06.489
1.0,16777216.0,2023-07-26 14:38:06.489
0.4627050906248502,16777216.0,2023-07-26 14:43:06.489
0.657460652121591,16777216.0,2023-07-26 14:48:06.489
0.8046219173157114,16777216.0,2023-07-26 14:53:06.489
0.6969615886703324,16777216.0,2023-07-26 14:58:06.489
0.7667695404376286,16777216.0,2023-07-26 15:03:06.489
0.754131825360437,16777216.0,2023-07-26 15:08:06.489
1.0,16777216.0,2023-07-26 15:13:06.489
0.524190103383485,16777216.0,2023-07-26 15:18:06.489
0.6859447563999307,16777216.0,2023-07-26 15:23:06.489
